7.12294128e+02	1.63649002e+02	2.03352499e+00
7.12394104e+02	1.64298996e+02	2.03151059e+00
7.12494080e+02	1.64192993e+02	2.03183842e+00
7.12594116e+02	1.63535995e+02	2.03387618e+00
7.12694214e+02	1.62630005e+02	2.03670287e+00
7.12794128e+02	1.61699997e+02	2.03962493e+00
7.12894104e+02	1.60807007e+02	2.04245067e+00
7.12994080e+02	1.59850998e+02	2.04549766e+00
7.13094116e+02	1.58653000e+02	2.04934835e+00
7.13194214e+02	1.57098007e+02	2.05440068e+00
7.13294128e+02	1.55229004e+02	2.06055689e+00
7.13394104e+02	1.53261993e+02	2.06713676e+00
7.13494080e+02	1.51498001e+02	2.07312799e+00
7.13594116e+02	1.50233002e+02	2.07747841e+00
7.13694214e+02	1.49679993e+02	2.07939458e+00
7.13794128e+02	1.49919998e+02	2.07856178e+00
7.13894104e+02	1.50945999e+02	2.07502079e+00
7.13994080e+02	1.52699997e+02	2.06903625e+00
7.14094116e+02	1.55091995e+02	2.06101179e+00
7.14194214e+02	1.57964005e+02	2.05157924e+00
7.14294128e+02	1.61041000e+02	2.04170847e+00
7.14394104e+02	1.63988007e+02	2.03247309e+00
7.14494080e+02	1.66470993e+02	2.02485156e+00
7.14594116e+02	1.68274994e+02	2.01940274e+00
7.14694214e+02	1.69373001e+02	2.01612186e+00
7.14794128e+02	1.69848007e+02	2.01471090e+00
7.14894104e+02	1.69845993e+02	2.01471686e+00
7.14994080e+02	1.69507996e+02	2.01572037e+00
7.15094116e+02	1.68949997e+02	2.01738262e+00
7.15194214e+02	1.68287994e+02	2.01936364e+00
7.15294128e+02	1.67686996e+02	2.02117062e+00
7.15394104e+02	1.67307999e+02	2.02231431e+00
7.15494080e+02	1.67201996e+02	2.02263474e+00
7.15594116e+02	1.67253006e+02	2.02248049e+00
7.15694214e+02	1.67210999e+02	2.02260756e+00
7.15794128e+02	1.66798996e+02	2.02385545e+00
7.15894104e+02	1.65906006e+02	2.02657318e+00
7.15994080e+02	1.64651993e+02	2.03042102e+00
7.16094116e+02	1.63352005e+02	2.03444862e+00
7.16194214e+02	1.62419998e+02	2.03736091e+00
7.16294128e+02	1.62186996e+02	2.03809214e+00
7.16394104e+02	1.62772995e+02	2.03625536e+00
7.16494080e+02	1.64091003e+02	2.03215408e+00
7.16594116e+02	1.65897995e+02	2.02659774e+00
7.16694214e+02	1.67869995e+02	2.02061963e+00
7.16794128e+02	1.69684998e+02	2.01519442e+00
7.16894104e+02	1.71095001e+02	2.01102972e+00
7.16994080e+02	1.71921005e+02	2.00861001e+00
7.17094116e+02	1.72067001e+02	2.00818372e+00
7.17194214e+02	1.71641998e+02	2.00942564e+00
7.17294128e+02	1.70914001e+02	2.01156211e+00
7.17394104e+02	1.70240997e+02	2.01354718e+00
7.17494080e+02	1.69931000e+02	2.01446486e+00
7.17594116e+02	1.70125000e+02	2.01389027e+00
7.17694214e+02	1.70817993e+02	2.01184464e+00
7.17794128e+02	1.71957001e+02	2.00850487e+00
7.17894104e+02	1.73401001e+02	2.00431013e+00
7.17994080e+02	1.74975998e+02	1.99978459e+00
7.18094116e+02	1.76500000e+02	1.99545372e+00
7.18194214e+02	1.77837006e+02	1.99169254e+00
7.18294128e+02	1.78852005e+02	1.98886085e+00
7.18394104e+02	1.79490005e+02	1.98709106e+00
7.18494080e+02	1.79811996e+02	1.98620093e+00
7.18594116e+02	1.79932999e+02	1.98586690e+00
7.18694214e+02	1.79921005e+02	1.98589993e+00
7.18794128e+02	1.79737000e+02	1.98640800e+00
7.18894104e+02	1.79250000e+02	1.98775589e+00
7.18994080e+02	1.78436005e+02	1.99001896e+00
7.19094116e+02	1.77408997e+02	1.99289274e+00
7.19194214e+02	1.76363007e+02	1.99584115e+00
7.19294128e+02	1.75500000e+02	1.99829018e+00
7.19394104e+02	1.74938995e+02	1.99989033e+00
7.19494080e+02	1.74669006e+02	2.00066280e+00
7.19594116e+02	1.74561996e+02	2.00096917e+00
7.19694214e+02	1.74429993e+02	2.00134778e+00
7.19794128e+02	1.74093002e+02	2.00231552e+00
7.19894104e+02	1.73459000e+02	2.00414252e+00
7.19994080e+02	1.72537003e+02	2.00681472e+00
7.20094116e+02	1.71341995e+02	2.01030469e+00
7.20194214e+02	1.69847000e+02	2.01471376e+00
7.20294128e+02	1.68167999e+02	2.01972389e+00
7.20394104e+02	1.66585007e+02	2.02450514e+00
7.20494080e+02	1.65358002e+02	2.02825022e+00
7.20594116e+02	1.64608002e+02	2.03055668e+00
7.20694214e+02	1.64259003e+02	2.03163433e+00
7.20794128e+02	1.64070999e+02	2.03221607e+00
7.20894104e+02	1.63764999e+02	2.03316474e+00
7.20994080e+02	1.63145996e+02	2.03509045e+00
7.21094116e+02	1.62141006e+02	2.03823662e+00
7.21194214e+02	1.60783005e+02	2.04252696e+00
7.21294128e+02	1.59173004e+02	2.04767251e+00
7.21394104e+02	1.57376007e+02	2.05349302e+00
7.21494080e+02	1.55466995e+02	2.05976796e+00
7.21594116e+02	1.53697006e+02	2.06567264e+00
7.21694214e+02	1.52416000e+02	2.06999922e+00
7.21794128e+02	1.51927002e+02	2.07166290e+00
7.21894104e+02	1.52388000e+02	2.07009435e+00
7.21994080e+02	1.53744003e+02	2.06551480e+00
7.22094116e+02	1.55738998e+02	2.05886793e+00
7.22194214e+02	1.57994995e+02	2.05147862e+00
7.22294128e+02	1.60123993e+02	2.04462528e+00
7.22394104e+02	1.61813004e+02	2.03926873e+00
7.22494080e+02	1.62880997e+02	2.03591776e+00
7.22594116e+02	1.63317993e+02	2.03455448e+00
7.22694214e+02	1.63276001e+02	2.03468537e+00
7.22794128e+02	1.62979004e+02	2.03561163e+00
7.22894104e+02	1.62593994e+02	2.03681564e+00
7.22994080e+02	1.62167007e+02	2.03815508e+00
7.23094116e+02	1.61645996e+02	2.03979540e+00
7.23194214e+02	1.60975006e+02	2.04191756e+00
7.23294128e+02	1.60160995e+02	2.04450727e+00
7.23394104e+02	1.59317993e+02	2.04720640e+00
7.23494080e+02	1.58647003e+02	2.04936767e+00
7.23594116e+02	1.58362000e+02	2.05028915e+00
7.23694214e+02	1.58634003e+02	2.04940963e+00
7.23794128e+02	1.59529007e+02	2.04652905e+00
7.23894104e+02	1.60996994e+02	2.04184794e+00
7.23994080e+02	1.62871994e+02	2.03594589e+00
7.24094116e+02	1.64906998e+02	2.02963567e+00
7.24194214e+02	1.66781998e+02	2.02390695e+00
7.24294128e+02	1.68158005e+02	2.01975393e+00
7.24394104e+02	1.68884003e+02	2.01757979e+00
7.24494080e+02	1.69026993e+02	2.01715279e+00
7.24594116e+02	1.68802994e+02	2.01782179e+00
7.24694214e+02	1.68442993e+02	2.01889896e+00
7.24794128e+02	1.68084000e+02	2.01997614e+00
7.24894104e+02	1.67748001e+02	2.02098680e+00
7.24994080e+02	1.67414001e+02	2.02199411e+00
7.25094116e+02	1.67072998e+02	2.02302504e+00
7.25194214e+02	1.66757996e+02	2.02397966e+00
7.25294128e+02	1.66516006e+02	2.02471471e+00
7.25394104e+02	1.66389008e+02	2.02510095e+00
7.25494080e+02	1.66332993e+02	2.02527142e+00
7.25594116e+02	1.66300003e+02	2.02537179e+00
7.25694214e+02	1.66317001e+02	2.02532005e+00
7.25794128e+02	1.66460007e+02	2.02488494e+00
7.25894104e+02	1.66781998e+02	2.02390695e+00
7.25994080e+02	1.67266006e+02	2.02244115e+00
7.26094116e+02	1.67830994e+02	2.02073693e+00
